"Station","Period","Date","SpeciesCode","Replicates","DensityMean","DensitySE"
3,10,"04/27/85",0089,5,0.190,0.0534
3,10,"04/27/85",0092,5,0.030,0.0200
3,10,"04/27/85",0152,5,0.000,0.0000
3,10,"04/27/85",0553,5,9.510,3.5669
3,10,"04/27/85",0556,5,0.350,0.1761
3,10,"04/27/85",0557,5,0.680,0.6800
3,10,"04/27/85",0558,5,0.150,0.1072
3,10,"04/27/85",0574,5,0.110,0.0187
3,10,"04/27/85",0575,5,0.580,0.2401
3,10,"04/27/85",0589,5,0.150,0.0791
3,11,"09/06/85",0024,5,0.000,0.0000
3,11,"09/06/85",0029,5,3.400,2.3033
3,11,"09/06/85",0030,5,14.560,2.9805
3,11,"09/06/85",0066,5,0.350,0.0316
3,11,"09/06/85",0067,5,0.000,0.0000
3,11,"09/06/85",0075,5,0.000,0.0000
3,11,"09/06/85",0081,5,0.010,0.0100
3,11,"09/06/85",0082,5,0.000,0.0000
3,11,"09/06/85",0085,5,0.090,0.0557
3,11,"09/06/85",0089,5,0.060,0.0292
3,11,"09/06/85",0092,5,0.090,0.0187
3,11,"09/06/85",0152,5,0.000,0.0000
3,11,"09/06/85",0553,5,4.860,1.7801
3,11,"09/06/85",0556,5,0.260,0.0967
3,11,"09/06/85",0557,5,0.500,0.4290
3,11,"09/06/85",0558,5,0.090,0.0400
3,11,"09/06/85",0574,5,0.090,0.0187
3,11,"09/06/85",0575,5,0.560,0.2304
3,11,"09/06/85",0589,5,0.140,0.0696
3,12,"04/19/86",0024,5,0.030,0.0200
3,12,"04/19/86",0029,5,7.190,1.2389
3,12,"04/19/86",0030,5,20.260,4.1397
3,12,"04/19/86",0066,5,0.730,0.2961
3,12,"04/19/86",0067,5,0.000,0.0000
3,12,"04/19/86",0075,5,0.000,0.0000
3,12,"04/19/86",0081,5,0.000,0.0000
3,12,"04/19/86",0082,5,0.000,0.0000
3,12,"04/19/86",0085,5,0.060,0.0292
3,12,"04/19/86",0089,5,0.540,0.2021
3,12,"04/19/86",0092,5,0.120,0.0122
3,12,"04/19/86",0152,5,0.000,0.0000
3,12,"04/19/86",0553,5,1.960,1.0212
3,12,"04/19/86",0556,5,0.060,0.0600
3,12,"04/19/86",0557,5,0.170,0.1261
3,12,"04/19/86",0558,5,3.130,2.0825
3,12,"04/19/86",0574,5,0.010,0.0100
3,12,"04/19/86",0575,5,0.030,0.0300
3,12,"04/19/86",0589,5,0.060,0.0485
3,13,"10/04/86",0024,5,0.000,0.0000
3,13,"10/04/86",0029,5,6.570,0.7993
3,13,"10/04/86",0030,5,25.000,3.1892
3,13,"10/04/86",0066,5,0.480,0.1594
3,13,"10/04/86",0067,5,0.000,0.0000
3,13,"10/04/86",0075,5,0.000,0.0000
3,13,"10/04/86",0081,5,0.000,0.0000
3,13,"10/04/86",0082,5,0.000,0.0000
3,13,"10/04/86",0085,5,0.210,0.0534
3,13,"10/04/86",0089,5,0.010,0.0100
3,13,"10/04/86",0092,5,0.180,0.0539
3,13,"10/04/86",0152,5,0.000,0.0000
3,13,"10/04/86",0553,5,0.090,0.0900
3,13,"10/04/86",0556,5,0.000,0.0000
3,13,"10/04/86",0557,5,0.000,0.0000
3,13,"10/04/86",0558,5,0.000,0.0000
3,13,"10/04/86",0574,5,0.000,0.0000
3,13,"10/04/86",0575,5,0.000,0.0000
3,13,"10/04/86",0589,5,0.000,0.0000
3,14,"04/23/87",0024,5,0.090,0.0557
3,14,"04/23/87",0029,5,3.630,0.3774
3,14,"04/23/87",0030,5,23.770,2.5151
3,14,"04/23/87",0066,5,0.680,0.1927
3,14,"04/23/87",0067,5,0.000,0.0000
3,14,"04/23/87",0075,5,0.000,0.0000
3,14,"04/23/87",0081,5,0.000,0.0000
3,14,"04/23/87",0082,5,0.000,0.0000
3,14,"04/23/87",0085,5,0.180,0.0539
3,14,"04/23/87",0089,5,0.070,0.0339
3,14,"04/23/87",0092,5,0.170,0.0515
3,14,"04/23/87",0152,5,0.000,0.0000
3,14,"04/23/87",0553,5,0.000,0.0000
3,14,"04/23/87",0556,5,0.000,0.0000
3,14,"04/23/87",0557,5,0.000,0.0000
3,14,"04/23/87",0558,5,0.030,0.0200
3,14,"04/23/87",0574,5,0.000,0.0000
3,14,"04/23/87",0575,5,0.000,0.0000
3,14,"04/23/87",0589,5,0.000,0.0000
3,15,"10/10/87",0024,5,0.000,0.0000
3,15,"10/10/87",0029,5,3.920,0.9158
3,15,"10/10/87",0030,5,24.160,5.1826
3,15,"10/10/87",0066,5,1.840,0.6556
3,15,"10/10/87",0067,5,0.000,0.0000
3,15,"10/10/87",0075,5,0.000,0.0000
3,15,"10/10/87",0081,5,0.000,0.0000
3,15,"10/10/87",0082,5,0.000,0.0000
3,15,"10/10/87",0085,5,0.050,0.0316
3,15,"10/10/87",0089,5,0.000,0.0000
3,15,"10/10/87",0092,5,0.130,0.0374
3,15,"10/10/87",0152,5,0.000,0.0000
3,15,"10/10/87",0553,5,0.020,0.0200
3,15,"10/10/87",0556,5,0.000,0.0000
3,15,"10/10/87",0557,5,0.000,0.0000
3,15,"10/10/87",0558,5,0.000,0.0000
3,15,"10/10/87",0574,5,0.010,0.0100
3,15,"10/10/87",0575,5,0.000,0.0000
3,15,"10/10/87",0589,5,0.000,0.0000
3,16,"04/27/88",0024,5,0.050,0.0224
3,16,"04/27/88",0029,5,2.480,0.2427
3,16,"04/27/88",0030,5,17.220,3.0713
3,16,"04/27/88",0066,5,1.320,0.5414
3,16,"04/27/88",0067,5,0.000,0.0000
3,16,"04/27/88",0075,5,0.000,0.0000
3,16,"04/27/88",0081,5,0.000,0.0000
3,16,"04/27/88",0082,5,0.010,0.0100
3,16,"04/27/88",0085,5,0.060,0.0187
3,16,"04/27/88",0089,5,0.070,0.0300
3,16,"04/27/88",0092,5,0.090,0.0332
3,16,"04/27/88",0152,5,0.000,0.0000
3,16,"04/27/88",0553,5,0.310,0.3100
3,16,"04/27/88",0556,5,0.000,0.0000
3,16,"04/27/88",0557,5,0.820,0.7951
3,16,"04/27/88",0558,5,0.360,0.3600
3,16,"04/27/88",0574,5,0.000,0.0000
3,16,"04/27/88",0575,5,0.280,0.2800
3,16,"04/27/88",0589,5,0.000,0.0000
3,17,"10/07/88",0024,5,0.030,0.0200
3,17,"10/07/88",0029,5,2.310,0.4054
3,17,"10/07/88",0030,5,12.390,3.9197
3,17,"10/07/88",0066,5,1.850,0.3657
3,17,"10/07/88",0067,5,0.000,0.0000
3,17,"10/07/88",0075,5,0.000,0.0000
3,17,"10/07/88",0081,5,0.000,0.0000
3,17,"10/07/88",0082,5,0.000,0.0000
3,17,"10/07/88",0085,5,0.080,0.0255
3,17,"10/07/88",0089,5,0.010,0.0100
3,17,"10/07/88",0092,5,0.070,0.0122
3,17,"10/07/88",0152,5,0.000,0.0000
3,17,"10/07/88",0553,5,0.280,0.1960
3,17,"10/07/88",0556,5,0.020,0.0200
3,17,"10/07/88",0557,5,0.030,0.0200
3,17,"10/07/88",0558,5,0.050,0.0500
3,17,"10/07/88",0574,5,0.000,0.0000
3,17,"10/07/88",0575,5,0.010,0.0100
3,17,"10/07/88",0589,5,0.060,0.0600
3,18,"04/20/89",0024,5,0.080,0.0515
3,18,"04/20/89",0029,5,3.420,0.7088
3,18,"04/20/89",0030,5,37.600,6.8715
3,18,"04/20/89",0066,5,1.290,0.1893
3,18,"04/20/89",0067,5,0.000,0.0000
3,18,"04/20/89",0075,5,0.000,0.0000
3,18,"04/20/89",0081,5,0.000,0.0000
3,18,"04/20/89",0082,5,0.000,0.0000
3,18,"04/20/89",0085,5,0.120,0.0800
3,18,"04/20/89",0089,5,0.160,0.0292
3,18,"04/20/89",0092,5,0.130,0.0255
3,18,"04/20/89",0152,5,0.000,0.0000
3,18,"04/20/89",0553,5,0.890,0.5976
3,18,"04/20/89",0556,5,0.010,0.0100
3,18,"04/20/89",0557,5,0.000,0.0000
3,18,"04/20/89",0558,5,0.010,0.0100
3,18,"04/20/89",0574,5,0.000,0.0000
3,18,"04/20/89",0575,5,0.490,0.4776
3,18,"04/20/89",0589,5,0.220,0.2200
3,19,"11/11/89",0024,5,0.160,0.1005
3,19,"11/11/89",0029,5,3.970,1.0199
3,19,"11/11/89",0030,5,31.530,6.6424
3,19,"11/11/89",0066,5,1.920,0.5763
3,19,"11/11/89",0067,5,0.000,0.0000
3,19,"11/11/89",0075,5,0.000,0.0000
3,19,"11/11/89",0081,5,0.000,0.0000
3,19,"11/11/89",0082,5,0.000,0.0000
3,19,"11/11/89",0085,5,0.180,0.0682
3,19,"11/11/89",0089,5,0.050,0.0387
3,19,"11/11/89",0092,5,0.200,0.0592
3,19,"11/11/89",0152,5,0.000,0.0000
3,19,"11/11/89",0553,5,0.000,0.0000
3,19,"11/11/89",0556,5,0.000,0.0000
3,19,"11/11/89",0557,5,0.000,0.0000
3,19,"11/11/89",0558,5,0.000,0.0000
3,19,"11/11/89",0574,5,0.000,0.0000
3,19,"11/11/89",0575,5,0.000,0.0000
3,19,"11/11/89",0589,5,0.000,0.0000
3,21,"10/21/90",0024,5,0.320,0.1125
3,21,"10/21/90",0029,5,2.370,0.4562
3,21,"10/21/90",0030,5,29.790,6.5878
3,21,"10/21/90",0066,5,1.060,0.3187
3,21,"10/21/90",0067,5,0.010,0.0100
3,21,"10/21/90",0075,5,0.000,0.0000
3,21,"10/21/90",0081,5,0.000,0.0000
3,21,"10/21/90",0082,5,0.000,0.0000
3,21,"10/21/90",0085,5,0.090,0.0485
3,21,"10/21/90",0089,5,0.100,0.0274
3,21,"10/21/90",0092,5,0.230,0.0604
3,21,"10/21/90",0152,5,0.000,0.0000
3,21,"10/21/90",0553,5,1.170,1.1207
3,21,"10/21/90",0556,5,0.040,0.0400
3,21,"10/21/90",0557,5,0.180,0.1800
3,21,"10/21/90",0558,5,0.270,0.1947
3,21,"10/21/90",0574,5,0.000,0.0000
3,21,"10/21/90",0575,5,0.160,0.1600
3,21,"10/21/90",0589,5,0.060,0.0600
3,22,"04/19/91",0024,5,0.140,0.0430
3,22,"04/19/91",0029,5,1.690,0.5358
3,22,"04/19/91",0030,5,30.190,10.3024
3,22,"04/19/91",0066,5,0.540,0.0731
3,22,"04/19/91",0067,5,0.000,0.0000
3,22,"04/19/91",0075,5,0.000,0.0000
3,22,"04/19/91",0081,5,0.000,0.0000
3,22,"04/19/91",0082,5,0.000,0.0000
3,22,"04/19/91",0085,5,0.040,0.0187
3,22,"04/19/91",0089,5,0.090,0.0292
3,22,"04/19/91",0092,5,0.100,0.0274
3,22,"04/19/91",0152,5,0.000,0.0000
3,22,"04/19/91",0553,5,2.310,2.2975
3,22,"04/19/91",0556,5,0.000,0.0000
3,22,"04/19/91",0557,5,0.000,0.0000
3,22,"04/19/91",0558,5,0.000,0.0000
3,22,"04/19/91",0574,5,0.000,0.0000
3,22,"04/19/91",0575,5,0.030,0.0300
3,22,"04/19/91",0589,5,0.020,0.0200
3,23,"10/12/91",0024,5,0.160,0.0620
3,23,"10/12/91",0029,5,1.370,0.5437
3,23,"10/12/91",0030,5,33.540,4.0581
3,23,"10/12/91",0066,5,0.540,0.2021
3,23,"10/12/91",0067,5,0.000,0.0000
3,23,"10/12/91",0075,5,0.000,0.0000
3,23,"10/12/91",0081,5,0.000,0.0000
3,23,"10/12/91",0082,5,0.020,0.0122
3,23,"10/12/91",0085,5,0.150,0.0524
3,23,"10/12/91",0089,5,0.040,0.0292
3,23,"10/12/91",0092,5,0.150,0.0354
3,23,"10/12/91",0152,5,0.000,0.0000
3,23,"10/12/91",0553,5,1.410,1.3363
3,23,"10/12/91",0556,5,0.000,0.0000
3,23,"10/12/91",0557,5,0.010,0.0100
3,23,"10/12/91",0558,5,0.010,0.0100
3,23,"10/12/91",0574,5,0.000,0.0000
3,23,"10/12/91",0575,5,0.050,0.0500
3,23,"10/12/91",0589,5,0.000,0.0000
3,24,"04/11/92",0024,5,0.100,0.0316
3,24,"04/11/92",0029,5,1.240,0.2426
3,24,"04/11/92",0030,5,21.870,3.9374
3,24,"04/11/92",0066,5,0.700,0.2811
3,24,"04/11/92",0067,5,0.000,0.0000
3,24,"04/11/92",0075,5,0.000,0.0000
3,24,"04/11/92",0081,5,0.000,0.0000
3,24,"04/11/92",0082,5,0.010,0.0100
3,24,"04/11/92",0085,5,0.110,0.0187
3,24,"04/11/92",0089,5,0.200,0.0548
3,24,"04/11/92",0092,5,0.260,0.0430
3,24,"04/11/92",0152,5,0.000,0.0000
3,24,"04/11/92",0553,5,1.290,1.1788
3,24,"04/11/92",0556,5,0.000,0.0000
3,24,"04/11/92",0557,5,0.010,0.0100
3,24,"04/11/92",0558,5,0.110,0.1100
3,24,"04/11/92",0574,5,0.020,0.0200
3,24,"04/11/92",0575,5,0.000,0.0000
3,24,"04/11/92",0589,5,0.000,0.0000
3,25,"10/08/92",0024,5,0.170,0.0406
3,25,"10/08/92",0029,5,2.000,1.0600
3,25,"10/08/92",0030,5,27.890,8.9212
3,25,"10/08/92",0066,5,0.340,0.1077
3,25,"10/08/92",0067,5,0.000,0.0000
3,25,"10/08/92",0075,5,0.000,0.0000
3,25,"10/08/92",0081,5,0.000,0.0000
3,25,"10/08/92",0082,5,0.000,0.0000
3,25,"10/08/92",0085,5,0.110,0.0620
3,25,"10/08/92",0089,5,0.150,0.0707
3,25,"10/08/92",0092,5,0.250,0.0570
3,25,"10/08/92",0152,5,0.000,0.0000
3,25,"10/08/92",0553,5,1.240,0.9984
3,25,"10/08/92",0556,5,0.000,0.0000
3,25,"10/08/92",0557,5,0.100,0.0689
3,25,"10/08/92",0558,5,0.000,0.0000
3,25,"10/08/92",0574,5,0.000,0.0000
3,25,"10/08/92",0575,5,0.020,0.0122
3,25,"10/08/92",0589,5,0.100,0.0632
3,27,"10/22/93",0024,5,0.030,0.0200
3,27,"10/22/93",0029,5,1.140,0.2754
3,27,"10/22/93",0030,5,15.160,6.1720
3,27,"10/22/93",0066,5,0.150,0.0758
3,27,"10/22/93",0067,5,0.000,0.0000
3,27,"10/22/93",0075,5,0.020,0.0122
3,27,"10/22/93",0081,5,0.010,0.0100
3,27,"10/22/93",0082,5,0.000,0.0000
3,27,"10/22/93",0085,5,0.040,0.0292
3,27,"10/22/93",0089,5,0.140,0.0696
3,27,"10/22/93",0092,5,0.030,0.0200
3,27,"10/22/93",0152,5,0.000,0.0000
3,27,"10/22/93",0553,5,4.870,1.4283
3,27,"10/22/93",0556,5,0.170,0.1114
3,27,"10/22/93",0557,5,0.470,0.1393
3,27,"10/22/93",0558,5,0.370,0.2879
3,27,"10/22/93",0574,5,0.220,0.1200
3,27,"10/22/93",0575,5,0.020,0.0200
3,27,"10/22/93",0589,5,0.270,0.0752
3,28,"04/18/94",0024,5,0.050,0.0158
3,28,"04/18/94",0029,5,0.300,0.1864
3,28,"04/18/94",0030,5,4.870,1.9493
3,28,"04/18/94",0066,5,0.070,0.0490
3,28,"04/18/94",0067,5,0.050,0.0158
3,28,"04/18/94",0075,5,0.000,0.0000
3,28,"04/18/94",0081,5,0.000,0.0000
3,28,"04/18/94",0082,5,0.000,0.0000
3,28,"04/18/94",0085,5,0.070,0.0300
3,28,"04/18/94",0089,5,0.360,0.0967
3,28,"04/18/94",0092,5,0.030,0.0122
3,28,"04/18/94",0152,5,0.000,0.0000
3,28,"04/18/94",0553,5,6.850,1.2304
3,28,"04/18/94",0556,5,0.540,0.4537
3,28,"04/18/94",0557,5,1.030,0.1210
3,28,"04/18/94",0558,5,0.780,0.3415
3,28,"04/18/94",0574,5,0.020,0.0122
3,28,"04/18/94",0575,5,0.300,0.0894
3,28,"04/18/94",0589,5,0.640,0.2255
3,29,"10/08/94",0024,5,0.050,0.0224
3,29,"10/08/94",0029,5,0.990,0.4931
3,29,"10/08/94",0030,5,11.870,4.4811
3,29,"10/08/94",0066,5,0.050,0.0387
3,29,"10/08/94",0067,5,0.000,0.0000
3,29,"10/08/94",0075,5,0.010,0.0100
3,29,"10/08/94",0081,5,0.000,0.0000
3,29,"10/08/94",0082,5,0.000,0.0000
3,29,"10/08/94",0085,5,0.040,0.0245
3,29,"10/08/94",0089,5,0.060,0.0292
3,29,"10/08/94",0092,5,0.170,0.0515
3,29,"10/08/94",0152,5,0.000,0.0000
3,29,"10/08/94",0553,5,8.130,2.2737
3,29,"10/08/94",0556,5,0.010,0.0100
3,29,"10/08/94",0557,5,0.000,0.0000
3,29,"10/08/94",0558,5,0.170,0.1463
3,29,"10/08/94",0574,5,0.050,0.0224
3,29,"10/08/94",0575,5,0.030,0.0300
3,29,"10/08/94",0589,5,0.350,0.0791
3,30,"04/07/95",0024,5,0.140,0.0620
3,30,"04/07/95",0029,5,2.030,0.6735
3,30,"04/07/95",0030,5,17.940,6.1833
3,30,"04/07/95",0066,5,0.120,0.0122
3,30,"04/07/95",0067,5,0.000,0.0000
3,30,"04/07/95",0075,5,0.000,0.0000
3,30,"04/07/95",0081,5,0.000,0.0000
3,30,"04/07/95",0082,5,0.000,0.0000
3,30,"04/07/95",0085,5,0.030,0.0200
3,30,"04/07/95",0089,5,0.280,0.0583
3,30,"04/07/95",0092,5,0.300,0.1000
3,30,"04/07/95",0152,5,0.000,0.0000
3,30,"04/07/95",0553,5,4.200,0.7917
3,30,"04/07/95",0556,5,0.040,0.0245
3,30,"04/07/95",0557,5,0.730,0.3707
3,30,"04/07/95",0558,5,1.410,0.8367
3,30,"04/07/95",0574,5,0.020,0.0122
3,30,"04/07/95",0575,5,0.000,0.0000
3,30,"04/07/95",0589,5,0.040,0.0292
3,31,"10/07/95",0024,5,0.060,0.0245
3,31,"10/07/95",0029,5,1.260,0.7002
3,31,"10/07/95",0030,5,15.680,5.4875
3,31,"10/07/95",0066,5,0.240,0.1495
3,31,"10/07/95",0067,5,0.000,0.0000
3,31,"10/07/95",0075,5,0.000,0.0000
3,31,"10/07/95",0081,5,0.000,0.0000
3,31,"10/07/95",0082,5,0.000,0.0000
3,31,"10/07/95",0085,5,0.010,0.0100
3,31,"10/07/95",0089,5,0.020,0.0122
3,31,"10/07/95",0092,5,0.170,0.0339
3,31,"10/07/95",0152,5,0.010,0.0100
3,31,"10/07/95",0553,5,4.710,1.0292
3,31,"10/07/95",0556,5,0.130,0.0644
3,31,"10/07/95",0557,5,1.690,1.0303
3,31,"10/07/95",0558,5,0.260,0.1669
3,31,"10/07/95",0574,5,0.010,0.0100
3,31,"10/07/95",0575,5,0.610,0.3191
3,31,"10/07/95",0589,5,0.790,0.3603
3,32,"04/30/96",0024,5,0.070,0.0300
3,32,"04/30/96",0029,5,1.580,0.5724
3,32,"04/30/96",0030,5,28.210,7.0345
3,32,"04/30/96",0066,5,0.130,0.0718
3,32,"04/30/96",0067,5,0.000,0.0000
3,32,"04/30/96",0075,5,0.000,0.0000
3,32,"04/30/96",0081,5,0.000,0.0000
3,32,"04/30/96",0082,5,0.000,0.0000
3,32,"04/30/96",0085,5,0.020,0.0122
3,32,"04/30/96",0089,5,0.160,0.0430
3,32,"04/30/96",0092,5,0.250,0.0418
3,32,"04/30/96",0152,5,0.020,0.0122
3,32,"04/30/96",0553,5,6.670,1.4062
3,32,"04/30/96",0556,5,0.170,0.1114
3,32,"04/30/96",0557,5,0.890,0.4956
3,32,"04/30/96",0558,5,0.670,0.3538
3,32,"04/30/96",0574,5,0.080,0.0583
3,32,"04/30/96",0575,5,1.500,0.8419
3,32,"04/30/96",0589,5,0.290,0.1208
3,33,"10/06/96",0024,5,0.060,0.0367
3,33,"10/06/96",0029,5,1.470,0.6806
3,33,"10/06/96",0030,5,16.070,8.5945
3,33,"10/06/96",0066,5,0.030,0.0122
3,33,"10/06/96",0067,5,0.000,0.0000
3,33,"10/06/96",0075,5,0.030,0.0300
3,33,"10/06/96",0081,5,0.000,0.0000
3,33,"10/06/96",0082,5,0.000,0.0000
3,33,"10/06/96",0085,5,0.020,0.0122
3,33,"10/06/96",0089,5,0.020,0.0200
3,33,"10/06/96",0092,5,0.090,0.0430
3,33,"10/06/96",0152,5,0.020,0.0122
3,33,"10/06/96",0553,5,2.350,0.5047
3,33,"10/06/96",0556,5,0.010,0.0100
3,33,"10/06/96",0557,5,0.080,0.0339
3,33,"10/06/96",0558,5,0.120,0.0735
3,33,"10/06/96",0574,5,0.060,0.0600
3,33,"10/06/96",0575,5,0.160,0.0967
3,33,"10/06/96",0589,5,0.280,0.1190
3,34,"04/18/97",0024,5,0.160,0.0967
3,34,"04/18/97",0029,5,1.460,0.6384
3,34,"04/18/97",0030,5,18.990,5.1322
3,34,"04/18/97",0066,5,0.150,0.0500
3,34,"04/18/97",0067,5,0.000,0.0000
3,34,"04/18/97",0075,5,0.000,0.0000
3,34,"04/18/97",0081,5,0.000,0.0000
3,34,"04/18/97",0082,5,0.000,0.0000
3,34,"04/18/97",0085,5,0.030,0.0300
3,34,"04/18/97",0089,5,0.160,0.0292
3,34,"04/18/97",0092,5,0.200,0.0758
3,34,"04/18/97",0152,5,0.010,0.0100
3,34,"04/18/97",0553,5,2.620,0.6969
3,34,"04/18/97",0556,5,0.160,0.1600
3,34,"04/18/97",0557,5,0.270,0.1020
3,34,"04/18/97",0558,5,0.280,0.1168
3,34,"04/18/97",0574,5,0.590,0.3669
3,34,"04/18/97",0575,5,0.270,0.2095
3,34,"04/18/97",0589,5,0.280,0.1056
3,35,"10/17/97",0024,5,0.000,0.0000
3,35,"10/17/97",0029,5,2.310,0.6351
3,35,"10/17/97",0030,5,25.090,8.3359
3,35,"10/17/97",0066,5,0.300,0.0791
3,35,"10/17/97",0067,5,0.000,0.0000
3,35,"10/17/97",0075,5,0.000,0.0000
3,35,"10/17/97",0081,5,0.000,0.0000
3,35,"10/17/97",0082,5,0.000,0.0000
3,35,"10/17/97",0085,5,0.010,0.0100
3,35,"10/17/97",0089,5,0.010,0.0100
3,35,"10/17/97",0092,5,0.000,0.0000
3,35,"10/17/97",0152,5,0.000,0.0000
3,35,"10/17/97",0553,5,9.450,0.5994
3,35,"10/17/97",0556,5,0.120,0.0718
3,35,"10/17/97",0557,5,0.290,0.1239
3,35,"10/17/97",0558,5,0.670,0.2493
3,35,"10/17/97",0574,5,0.040,0.0187
3,35,"10/17/97",0575,5,0.920,0.3430
3,35,"10/17/97",0589,5,0.200,0.1037
3,36,"04/24/98",0024,5,0.000,0.0000
3,36,"04/24/98",0029,5,1.230,0.4926
3,36,"04/24/98",0030,5,14.370,4.6227
3,36,"04/24/98",0066,5,0.140,0.0485
3,36,"04/24/98",0067,5,0.000,0.0000
3,36,"04/24/98",0075,5,0.000,0.0000
3,36,"04/24/98",0081,5,0.000,0.0000
3,36,"04/24/98",0082,5,0.000,0.0000
3,36,"04/24/98",0085,5,0.010,0.0100
3,36,"04/24/98",0089,5,0.100,0.0632
3,36,"04/24/98",0092,5,0.040,0.0187
3,36,"04/24/98",0152,5,0.000,0.0000
3,36,"04/24/98",0553,5,2.720,1.2226
3,36,"04/24/98",0556,5,0.050,0.0224
3,36,"04/24/98",0557,5,0.230,0.1310
3,36,"04/24/98",0558,5,0.330,0.1670
3,36,"04/24/98",0574,5,0.020,0.0200
3,36,"04/24/98",0575,5,0.720,0.3277
3,36,"04/24/98",0589,5,0.070,0.0255
3,37,"10/18/98",0024,5,0.000,0.0000
3,37,"10/18/98",0029,5,1.300,0.6502
3,37,"10/18/98",0030,5,13.760,4.0119
3,37,"10/18/98",0066,5,0.190,0.0797
3,37,"10/18/98",0067,5,0.000,0.0000
3,37,"10/18/98",0075,5,0.000,0.0000
3,37,"10/18/98",0081,5,0.000,0.0000
3,37,"10/18/98",0082,5,0.000,0.0000
3,37,"10/18/98",0085,5,0.000,0.0000
3,37,"10/18/98",0089,5,0.120,0.0800
3,37,"10/18/98",0092,5,0.020,0.0122
3,37,"10/18/98",0152,5,0.000,0.0000
3,37,"10/18/98",0553,5,4.200,1.0737
3,37,"10/18/98",0556,5,0.090,0.0557
3,37,"10/18/98",0557,5,0.350,0.0962
3,37,"10/18/98",0558,5,0.510,0.2088
3,37,"10/18/98",0574,5,0.110,0.0400
3,37,"10/18/98",0575,5,0.750,0.3217
3,37,"10/18/98",0589,5,0.350,0.1775
3,38,"04/25/99",0024,5,0.010,0.0100
3,38,"04/25/99",0029,5,1.190,0.4699
3,38,"04/25/99",0030,5,27.360,8.6798
3,38,"04/25/99",0066,5,0.230,0.1007
3,38,"04/25/99",0067,5,0.000,0.0000
3,38,"04/25/99",0075,5,0.000,0.0000
3,38,"04/25/99",0081,5,0.000,0.0000
3,38,"04/25/99",0082,5,0.000,0.0000
3,38,"04/25/99",0085,5,0.020,0.0122
3,38,"04/25/99",0089,5,0.110,0.0367
3,38,"04/25/99",0092,5,0.090,0.0600
3,38,"04/25/99",0152,5,0.000,0.0000
3,38,"04/25/99",0553,5,4.830,1.1263
3,38,"04/25/99",0556,5,0.180,0.0957
3,38,"04/25/99",0557,5,0.040,0.0292
3,38,"04/25/99",0558,5,0.180,0.1800
3,38,"04/25/99",0574,5,0.020,0.0122
3,38,"04/25/99",0575,5,0.660,0.4276
3,38,"04/25/99",0589,5,0.440,0.2395
3,39,"10/11/99",0024,5,0.020,0.0122
3,39,"10/11/99",0029,5,2.200,0.6325
3,39,"10/11/99",0030,5,30.750,8.4021
3,39,"10/11/99",0066,5,0.430,0.1190
3,39,"10/11/99",0067,5,0.000,0.0000
3,39,"10/11/99",0075,5,0.000,0.0000
3,39,"10/11/99",0081,5,0.000,0.0000
3,39,"10/11/99",0082,5,0.000,0.0000
3,39,"10/11/99",0085,5,0.010,0.0100
3,39,"10/11/99",0089,5,0.050,0.0274
3,39,"10/11/99",0092,5,0.200,0.0725
3,39,"10/11/99",0152,5,0.000,0.0000
3,39,"10/11/99",0553,5,3.960,1.3297
3,39,"10/11/99",0556,5,0.140,0.0797
3,39,"10/11/99",0557,5,0.010,0.0100
3,39,"10/11/99",0558,5,0.010,0.0100
3,39,"10/11/99",0574,5,0.040,0.0400
3,39,"10/11/99",0575,5,0.740,0.4532
3,39,"10/11/99",0589,5,0.120,0.0970
3,41,"10/28/00",0024,5,0.040,0.0100
3,41,"10/28/00",0029,5,1.100,0.0592
3,41,"10/28/00",0030,5,25.880,3.1842
3,41,"10/28/00",0066,5,0.540,0.2857
3,41,"10/28/00",0067,5,0.000,0.0000
3,41,"10/28/00",0075,5,0.000,0.0000
3,41,"10/28/00",0081,5,0.000,0.0000
3,41,"10/28/00",0082,5,0.000,0.0000
3,41,"10/28/00",0085,5,0.010,0.0100
3,41,"10/28/00",0089,5,0.010,0.0100
3,41,"10/28/00",0092,5,0.180,0.0490
3,41,"10/28/00",0152,5,0.000,0.0000
3,41,"10/28/00",0553,5,0.000,0.0000
3,41,"10/28/00",0556,5,0.000,0.0000
3,41,"10/28/00",0557,5,0.000,0.0000
3,41,"10/28/00",0558,5,0.000,0.0000
3,41,"10/28/00",0574,5,0.000,0.0000
3,41,"10/28/00",0575,5,0.000,0.0000
3,41,"10/28/00",0589,5,0.000,0.0000
3,42,"05/04/01",0024,5,0.070,0.0255
3,42,"05/04/01",0029,5,0.550,0.1782
3,42,"05/04/01",0030,5,0.670,0.2478
3,42,"05/04/01",0066,5,0.180,0.0970
3,42,"05/04/01",0067,5,0.030,0.0300
3,42,"05/04/01",0075,5,0.030,0.0200
3,42,"05/04/01",0081,5,0.000,0.0000
3,42,"05/04/01",0082,5,0.000,0.0000
3,42,"05/04/01",0085,5,0.020,0.0122
3,42,"05/04/01",0089,5,0.210,0.1100
3,42,"05/04/01",0092,5,0.080,0.0339
3,42,"05/04/01",0152,5,0.050,0.0316
3,42,"05/04/01",0553,5,0.000,0.0000
3,42,"05/04/01",0556,5,2.320,0.6513
3,42,"05/04/01",0557,5,3.010,0.8407
3,42,"05/04/01",0558,5,2.290,0.6556
