"Station","Period","Date","Swath","KelpID","HoldFast","StipeCount"
2,35,"10/18/97","10L","2_1_3443",25,9
2,35,"10/18/97","10L","2_1_3458",25,18
2,35,"10/18/97","10L","2_1_3465",20,20
2,35,"10/18/97","10L","2_1_3478",10,5
2,35,"10/18/97","22L","2_3_3276",10,5
2,35,"10/18/97","22L","2_3_3306",15,9
2,35,"10/18/97","22L","2_3_3338",21,5
2,35,"10/18/97","22L","2_3_3342",21,8
2,35,"10/18/97","22L","2_3_3349",20,10
2,35,"10/18/97","22L","2_3_3353",20,13
2,35,"10/18/97","22L","2_3_3370",15,6
2,35,"10/18/97","22L","2_3_3384",15,12
2,35,"10/18/97","22L","2_3_3394",20,15
2,35,"10/18/97","22L","2_3_3468",20,13
2,35,"10/18/97","32R","2_6_3084",40,"NA"
2,35,"10/18/97","32R","2_6_3429",20,7
2,35,"10/18/97","32R","2_6_3508",20,4
2,36,"04/24/98","10L","2_1_3314",31,9
2,36,"04/24/98","10L","2_1_3443",45,4
2,36,"04/24/98","10L","2_1_3478",40,8
2,36,"04/24/98","22L","2_3_3468",50,6
2,36,"04/24/98","22L","2_3_3384",45,14
2,36,"04/24/98","22L","2_3_3296",85,29
2,36,"04/24/98","39L","2_7_3587",36,"NA"
2,36,"04/24/98","39L","2_7_3575",34,"NA"
2,36,"04/24/98","39L","2_7_3410",20,"NA"
2,36,"04/24/98","39L","2_7_3406",30,"NA"
2,36,"04/24/98","39L","2_7_3409",31,"NA"
2,36,"04/24/98","45L","3_9_3591",40,"NA"
2,36,"04/24/98","45L","3_9_3410",29,"NA"
2,36,"04/24/98","45L","3_9_3406",34,"NA"
2,37,"10/18/98","10L","2_1_3910",80,12
2,37,"10/18/98","10L","2_1_3796",11,2
2,37,"10/18/98","10L","2_1_3787",31,4
2,37,"10/18/98","10L","2_1_3805",22,6
2,37,"10/18/98","10L","2_1_3788",9,2
2,37,"10/18/98","10L","2_1_3807",10,3
2,37,"10/18/98","22L","2_3_3782",6,2
2,37,"10/18/98","22L","2_3_3792",21,4
2,37,"10/18/98","22L","2_3_3918",12,3
2,37,"10/18/98","32R","2_6_3691",16,3
2,37,"10/18/98","32R","2_6_3774",22,8
2,37,"10/18/98","32R","2_6_3773",21,9
2,37,"10/18/98","32R","2_6_3728",20,"NA"
2,37,"10/18/98","32R","2_6_3622",15,"NA"
2,37,"10/18/98","32R","2_6_3672",15,"NA"
2,37,"10/18/98","32R","2_6_3749",15,"NA"
2,37,"10/18/98","32R","2_6_3733",12,"NA"
2,37,"10/18/98","32R","2_6_3735",17,"NA"
2,37,"10/18/98","32R","2_6_3737",23,"NA"
2,37,"10/18/98","32R","2_6_3744",12,"NA"
2,37,"10/18/98","39L","2_7_3587",38,"NA"
2,37,"10/18/98","39L","2_7_3772",11,"NA"
2,37,"10/18/98","39L","2_7_3746",12,"NA"
2,37,"10/18/98","39L","2_7_3761",7,"NA"
2,38,"04/25/99","10L","2_1_4008",13,12
2,38,"04/25/99","10L","2_1_4081",4,4
2,38,"04/25/99","10L","2_1_4012",6,1
2,38,"04/25/99","10L","2_1_3964",10,9
2,38,"04/25/99","10L","2_1_4079",8,3
2,38,"04/25/99","10L","2_1_4056",15,6
2,38,"04/25/99","10L","2_1_3788",14,10
2,38,"04/25/99","10L","2_1_3807",14,10
2,38,"04/25/99","10L","2_1_3805",25,13
2,38,"04/25/99","10L","2_1_4078",5,2
2,38,"04/25/99","10L","2_1_4095",26,14
2,38,"04/25/99","10L","2_1_3970",10,7
2,38,"04/25/99","10L","2_1_3962",10,9
2,38,"04/25/99","10L","2_1_3934",16,11
2,38,"04/25/99","22L","2_3_4021",15,8
2,38,"04/25/99","22L","2_3_3975",14,9
2,38,"04/25/99","22L","2_3_4017",5,2
2,38,"04/25/99","22L","2_3_3991",16,11
2,38,"04/25/99","22L","2_3_3985",21,10
2,38,"04/25/99","22L","2_3_4006",4,2
2,38,"04/25/99","22L","2_3_4069",16,11
2,38,"04/25/99","22L","2_3_4067",8,4
2,38,"04/25/99","22L","2_3_4047",11,14
2,38,"04/25/99","22L","2_3_3983",13,12
2,38,"04/25/99","22L","2_3_4004",10,10
2,38,"04/25/99","22L","2_3_4061",15,12
2,38,"04/25/99","22L","2_3_4008",13,8
2,38,"04/25/99","22L","2_3_4071",19,3
2,38,"04/25/99","32R","2_6_3767",5,5
2,38,"04/25/99","32R","2_6_3692",13,13
2,38,"04/25/99","32R","2_6_3751",11,7
2,38,"04/25/99","32R","2_6_3695",14,7
2,38,"04/25/99","32R","2_6_3762",21,8
2,38,"04/25/99","32R","2_6_3764",16,11
2,38,"04/25/99","32R","2_6_3718",5,3
2,38,"04/25/99","32R","2_6_3680",12,4
2,38,"04/25/99","32R","2_6_3781",11,14
2,38,"04/25/99","32R","2_6_3753",14,13
2,38,"04/25/99","32R","2_6_3722",14,13
2,38,"04/25/99","32R","2_6_3765",6,8
2,38,"04/25/99","39L","2_7_3957",22,"NA"
2,38,"04/25/99","39L","2_7_4094",5,"NA"
2,38,"04/25/99","39L","2_7_3935",29,"NA"
2,38,"04/25/99","39L","2_7_4015",20,"NA"
2,38,"04/25/99","39L","2_7_4046",19,"NA"
2,38,"04/25/99","39L","2_7_4022",22,"NA"
2,39,"10/12/99","10L","2_1_3962",27,7
2,39,"10/12/99","10L","2_1_4008",20,8
2,39,"10/12/99","22L","2_3_4173",18,11
2,39,"10/12/99","22L","2_3_4171",16,7
2,39,"10/12/99","22L","2_3_4174",13,6
2,39,"10/12/99","22L","2_3_4108",12,3
2,39,"10/12/99","22L","2_3_4021",11,5
2,39,"10/12/99","22L","2_3_3991",22,12
2,39,"10/12/99","22L","2_3_4069",21,10
2,39,"10/12/99","22L","2_3_4175",5,1
2,39,"10/12/99","22L","2_3_4169",30,8
2,39,"10/12/99","22L","2_3_4004",15,8
2,39,"10/12/99","22L","2_3_3983",15,12
2,39,"10/12/99","22L","2_3_4061",25,10
2,39,"10/12/99","32R","2_6_4163",45,"NA"
2,39,"10/12/99","32R","2_6_3764",38,"NA"
2,39,"10/12/99","32R","2_6_4142",30,"NA"
2,39,"10/12/99","32R","2_6_3762",47,"NA"
2,39,"10/12/99","32R","2_6_3680",24,"NA"
2,39,"10/12/99","39L","2_7_3772",25,12
2,42,"05/04/01","10L","2_1_4256",3,"NA"
2,42,"05/04/01","39L","2_7_4244",3,"NA"
2,43,"10/17/01","10L","2_1_4499",6,5
2,43,"10/17/01","10L","2_1_4507",3,5
2,43,"10/17/01","10L","2_1_4498",6,7
2,43,"10/17/01","10L","2_1_4511",9,7
2,43,"10/17/01","10L","2_1_4494",3,5
2,43,"10/17/01","10L","2_1_4491",4,7
2,43,"10/17/01","10L","2_1_4514",4,8
2,43,"10/17/01","10L","2_1_4487",2,4
2,43,"10/17/01","10L","2_1_4512",3,5
2,43,"10/17/01","10L","NA",3,8
2,43,"10/17/01","10L","NA",2,4
2,43,"10/17/01","10L","NA",4,5
2,43,"10/17/01","10L","NA",2,4
2,43,"10/17/01","10L","NA",2,3
2,43,"10/17/01","10L","NA",4,6
2,43,"10/17/01","10L","NA",2,2
2,43,"10/17/01","10L","NA",3,4
2,43,"10/17/01","10L","NA",2,2
2,43,"10/17/01","10L","NA",3,2
2,43,"10/17/01","10L","NA",3,7
2,43,"10/17/01","10L","NA",2,5
2,43,"10/17/01","10L","NA",4,3
2,43,"10/17/01","10L","NA",4,6
2,43,"10/17/01","10L","NA",4,2
2,43,"10/17/01","22L","2_3_4502",5,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","2_3_4482",3,"NA"
2,43,"10/17/01","22L","2_3_4504",5,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",2,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","2_3_4501",10,"NA"
2,43,"10/17/01","22L","2_3_4480",15,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","2_3_4496",8,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","2_3_4490",15,"NA"
2,43,"10/17/01","22L","2_3_4505",15,"NA"
2,43,"10/17/01","22L","NA",15,"NA"
2,43,"10/17/01","22L","2_3_4483",10,"NA"
2,43,"10/17/01","22L","2_3_4503",10,"NA"
2,43,"10/17/01","22L","NA",4,"NA"
2,43,"10/17/01","22L","NA",4,"NA"
2,43,"10/17/01","22L","NA",16,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",7,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",16,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",12,"NA"
2,43,"10/17/01","22L","NA",6,"NA"
2,43,"10/17/01","22L","NA",15,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",15,"NA"
2,43,"10/17/01","22L","NA",20,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","22L","NA",3,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",8,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",5,"NA"
2,43,"10/17/01","22L","NA",10,"NA"
2,43,"10/17/01","32R","2_6_4536",12,"NA"
2,43,"10/17/01","32R","2_6_4492",10,"NA"
2,43,"10/17/01","32R","2_6_4497",10,"NA"
2,43,"10/17/01","32R","2_6_4485",15,"NA"
2,43,"10/17/01","32R","2_6_4479",10,"NA"
2,43,"10/17/01","32R","2_6_4488",10,"NA"
2,43,"10/17/01","32R","2_6_4539",10,"NA"
2,43,"10/17/01","32R","2_6_4489",15,"NA"
2,43,"10/17/01","32R","NA",20,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","2_6_4486",10,"NA"
2,43,"10/17/01","32R","2_6_4495",8,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",3,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",12,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",15,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",20,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",4,"NA"
2,43,"10/17/01","32R","NA",12,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",6,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",5,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",8,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","32R","NA",10,"NA"
2,43,"10/17/01","39L","NA",8,"NA"
2,43,"10/17/01","39L","NA",8,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",10,"NA"
2,43,"10/17/01","39L","2_7_4543",5,"NA"
2,43,"10/17/01","39L","2_7_4541",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",8,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","2_7_4542",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","2_7_4544",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","2_7_4548",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","2_7_4540",10,"NA"
2,43,"10/17/01","39L","2_7_4545",11,"NA"
2,43,"10/17/01","39L","NA",8,"NA"
2,43,"10/17/01","39L","2_7_4549",10,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","2_7_4547",12,"NA"
2,43,"10/17/01","39L","2_7_4537",15,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","NA",10,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",10,"NA"
2,43,"10/17/01","39L","NA",5,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",3,"NA"
2,43,"10/17/01","39L","NA",10,"NA"
2,43,"10/17/01","45L","2_9_4528",6,"NA"
2,43,"10/17/01","45L","2_9_4529",6,"NA"
2,43,"10/17/01","45L","2_9_4520",4,"NA"
2,43,"10/17/01","45L","2_9_4519",3,"NA"
2,43,"10/17/01","45L","2_9_4525",4,"NA"
2,43,"10/17/01","45L","2_9_4526",6,"NA"
2,43,"10/17/01","45L","2_9_4546",3,"NA"
2,43,"10/17/01","45L","2_9_4533",3,"NA"
2,43,"10/17/01","45L","2_9_4527",3,"NA"
2,43,"10/17/01","45L","2_9_4524",4,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",5,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",6,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",6,"NA"
2,43,"10/17/01","45L","NA",6,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",4,"NA"
2,43,"10/17/01","45L","NA",6,"NA"
2,43,"10/17/01","45L","NA",6,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,43,"10/17/01","45L","NA",8,"NA"
2,44,"05/03/02","10L","2_1_4740",10,3
2,44,"05/03/02","10L","2_1_4737",7,6
2,44,"05/03/02","10L","2_1_4734",5,3
2,44,"05/03/02","10L","2_1_4744",6,8
2,44,"05/03/02","10L","2_1_4730",5,7
2,44,"05/03/02","10L","2_1_4514",7,6
2,44,"05/03/02","10L","2_1_4735",10,8
2,44,"05/03/02","10L","2_1_4494",13,4
2,44,"05/03/02","10L","2_1_4724",8,19
2,44,"05/03/02","10L","2_1_4726",9,7
2,44,"05/03/02","22L","2_3_4496",7,5
2,44,"05/03/02","22L","2_3_4501",21,10
2,44,"05/03/02","22L","2_3_4480",12,3
2,44,"05/03/02","22L","2_3_4490",15,12
2,44,"05/03/02","22L","2_3_4656",14,6
2,44,"05/03/02","22L","2_3_4697",12,10
2,44,"05/03/02","22L","2_3_4691",7,7
2,44,"05/03/02","22L","2_3_4722",8,13
2,44,"05/03/02","22L","2_3_4703",16,12
2,44,"05/03/02","22L","2_3_4694",17,14
2,44,"05/03/02","22L","2_3_4690",17,16
2,44,"05/03/02","22L","2_3_4705",15,10
2,44,"05/03/02","22L","2_3_4695",12,12
2,44,"05/03/02","22L","2_3_4717",13,8
2,44,"05/03/02","22L","NA",17,"NA"
2,44,"05/03/02","22L","NA",14,"NA"
2,44,"05/03/02","22L","NA",12,"NA"
2,44,"05/03/02","22L","NA",12,"NA"
2,44,"05/03/02","22L","NA",10,"NA"
2,44,"05/03/02","22L","NA",13,"NA"
2,44,"05/03/02","32R","2_6_4767",4,"NA"
2,44,"05/03/02","32R","2_6_4766",11,"NA"
2,44,"05/03/02","32R","2_6_4762",7,"NA"
2,44,"05/03/02","32R","2_6_4760",8,"NA"
2,44,"05/03/02","32R","2_6_4765",11,"NA"
2,44,"05/03/02","39L","2_7_4543",12,"NA"
2,44,"05/03/02","39L","2_7_4704",18,"NA"
2,44,"05/03/02","39L","2_7_4548",17,"NA"
2,44,"05/03/02","39L","2_7_4540",23,"NA"
2,44,"05/03/02","39L","2_7_4717",22,"NA"
2,44,"05/03/02","39L","2_7_4714",20,"NA"
2,44,"05/03/02","39L","2_7_4547",18,"NA"
2,44,"05/03/02","39L","2_7_4537",15,"NA"
2,44,"05/03/02","39L","2_7_4707",18,"NA"
2,44,"05/03/02","39L","2_7_4713",15,"NA"
2,44,"05/03/02","39L","2_7_4672",20,"NA"
2,44,"05/03/02","39L","2_7_4674",12,"NA"
2,44,"05/03/02","39L","2_7_4634",18,"NA"
2,44,"05/03/02","39L","NA",7,"NA"
2,44,"05/03/02","39L","NA",10,"NA"
2,44,"05/03/02","39L","NA",12,"NA"
2,44,"05/03/02","39L","NA",12,"NA"
2,44,"05/03/02","39L","NA",13,"NA"
2,44,"05/03/02","39L","NA",15,"NA"
2,44,"05/03/02","39L","NA",15,"NA"
2,44,"05/03/02","39L","NA",15,"NA"
2,44,"05/03/02","39L","NA",12,"NA"
2,44,"05/03/02","39L","NA",12,"NA"
2,44,"05/03/02","45L","2_9_4715",14,"NA"
2,44,"05/03/02","45L","2_9_4710",3,"NA"
2,44,"05/03/02","45L","2_9_4529",16,"NA"
2,44,"05/03/02","45L","2_9_4519",12,"NA"
2,44,"05/03/02","45L","2_9_4719",10,"NA"
2,44,"05/03/02","45L","2_9_4520",12,"NA"
2,44,"05/03/02","45L","2_9_4701",13,"NA"
2,44,"05/03/02","45L","2_9_4717",9,"NA"
2,44,"05/03/02","45L","2_9_4708",13,"NA"
2,44,"05/03/02","45L","2_9_4526",31,"NA"
2,44,"05/03/02","45L","2_9_4729",17,"NA"
2,44,"05/03/02","45L","2_9_4533",7,"NA"
2,44,"05/03/02","45L","2_9_4718",10,"NA"
2,44,"05/03/02","45L","2_9_4709",8,"NA"
2,45,"10/10/02","10L","2_1_4734",22,"NA"
2,45,"10/10/02","10L","2_1_4929",40,12
2,45,"10/10/02","10L","2_1_4909",30,9
2,45,"10/10/02","10L","2_1_4931",32,6
2,45,"10/10/02","10L","2_1_4724",50,21
2,45,"10/10/02","22L","2_3_4812",15,"NA"
2,45,"10/10/02","22L","2_3_4903",20,"NA"
2,45,"10/10/02","22L","2_3_4916",20,"NA"
2,45,"10/10/02","22L","2_3_4913",30,"NA"
2,45,"10/10/02","22L","2_3_4696",29,5
2,45,"10/10/02","22L","2_3_4697",40,9
2,45,"10/10/02","22L","2_3_4490",42,7
2,45,"10/10/02","22L","2_3_4705",43,11
2,45,"10/10/02","22L","2_3_4496",37,6
2,45,"10/10/02","22L","2_3_4906",34,15
2,45,"10/10/02","22L","2_3_4932",36,12
2,45,"10/10/02","22L","2_3_4936",31,10
2,45,"10/10/02","32R","2_6_4760",14,"NA"
2,45,"10/10/02","32R","2_6_4766",12,"NA"
2,45,"10/10/02","32R","2_6_4802",12,"NA"
2,45,"10/10/02","32R","2_6_4762",7,"NA"
2,45,"10/10/02","32R","2_6_4767",6,"NA"
2,45,"10/10/02","39L","2_7_4540",13,"NA"
2,45,"10/10/02","39L","2_7_4548",8,"NA"
2,45,"10/10/02","39L","2_7_4672",12,"NA"
2,45,"10/10/02","39L","2_7_4704",15,"NA"
2,45,"10/10/02","39L","2_7_4851",23,"NA"
2,45,"10/10/02","39L","2_7_4717",18,"NA"
2,45,"10/10/02","39L","2_7_4714",14,"NA"
2,45,"10/10/02","39L","2_7_4871",11,"NA"
2,45,"10/10/02","39L","2_7_4865",7,"NA"
2,45,"10/10/02","39L","2_7_4547",21,"NA"
2,45,"10/10/02","39L","2_7_4803",12,"NA"
2,45,"10/10/02","39L","2_7_4813",15,"NA"
2,45,"10/10/02","39L","2_7_4707",18,"NA"
2,45,"10/10/02","39L","2_7_4713",16,"NA"
2,45,"10/10/02","45L","2_9_4718",10,"NA"
2,45,"10/10/02","45L","2_9_4729",13,"NA"
2,45,"10/10/02","45L","2_9_4526",10,"NA"
2,45,"10/10/02","45L","2_9_4701",11,"NA"
2,45,"10/10/02","45L","2_9_4717",7,"NA"
2,45,"10/10/02","45L","2_9_4708",10,"NA"
2,45,"10/10/02","45L","2_9_4719",10,"NA"
2,45,"10/10/02","45L","2_9_4715",18,"NA"
2,45,"10/10/02","45L","2_9_4834",22,"NA"
2,46,"05/02/03","10L","2_1_4929",30,"NA"
2,46,"05/02/03","10L","2_1_4931",35,"NA"
2,46,"05/02/03","22L","2_3_4906",39,12
2,46,"05/02/03","22L","2_3_4490",32,3
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",3,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",8,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","22L","NA",18,"NA"
2,46,"05/02/03","39L","2_7_4865",35,4
2,46,"05/02/03","39L","NA",3,"NA"
2,46,"05/02/03","39L","NA",3,"NA"
